wavelength	flux	var	error
2.903000e+03	6.704587e+01	4.164069e+02	2.040605e+01
2.904000e+03	5.359931e+01	4.098990e+02	2.024596e+01
2.905000e+03	6.772553e+01	4.237045e+02	2.058408e+01
2.906000e+03	7.553467e+01	4.358149e+02	2.087618e+01
2.907000e+03	4.608854e+01	4.168203e+02	2.041618e+01
2.908000e+03	3.579254e+01	4.149618e+02	2.037061e+01
2.909000e+03	4.440163e+01	4.234333e+02	2.057750e+01
2.910000e+03	4.338020e+01	4.305081e+02	2.074869e+01
2.911000e+03	4.609125e+01	4.403755e+02	2.098513e+01
2.912000e+03	4.272453e+01	4.456291e+02	2.110993e+01
2.913000e+03	4.026508e+01	4.506011e+02	2.122737e+01
2.914000e+03	3.774514e+01	4.528609e+02	2.128053e+01
2.915000e+03	4.996483e+01	4.658823e+02	2.158431e+01
2.916000e+03	6.911071e+01	4.785759e+02	2.187638e+01
2.917000e+03	7.868384e+01	4.928890e+02	2.220110e+01
2.918000e+03	2.726838e+01	4.634297e+02	2.152742e+01
2.919000e+03	5.277209e+01	4.816759e+02	2.194712e+01
2.920000e+03	4.619141e+01	4.896722e+02	2.212854e+01
2.921000e+03	5.848043e+01	5.038974e+02	2.244766e+01
2.922000e+03	5.194614e+01	5.029926e+02	2.242750e+01
2.923000e+03	3.211461e+01	4.944118e+02	2.223537e+01
2.924000e+03	4.009273e+01	5.035996e+02	2.244102e+01
2.925000e+03	6.603989e+01	5.331613e+02	2.309029e+01
2.926000e+03	3.774052e+01	5.162699e+02	2.272157e+01
2.927000e+03	4.593185e+01	5.239057e+02	2.288899e+01
2.928000e+03	3.424421e+01	5.208724e+02	2.282263e+01
2.929000e+03	4.911068e+01	5.416620e+02	2.327363e+01
2.930000e+03	7.507051e+01	5.698194e+02	2.387089e+01
2.931000e+03	4.512086e+01	5.496816e+02	2.344529e+01
2.932000e+03	6.636025e+01	5.724628e+02	2.392619e+01
2.933000e+03	5.644623e+01	5.641271e+02	2.375136e+01
